-0.40433,-0.40433,-0.40433,0.98721,0.98745,0.98745,0.98746,0.98747,0.98749,0.98752,0.98754,0.98756,0.98757,0.98759,0.98757,0.98754,0.98537,0.97834,0.96711,0.9527,0.92836,0.90255,0.85815,0.87522,0.886,0.88673,0.88282,0.87892,0.87595,0.87616,0.87615,0.87425,0.86437,0.85538,0.84627,0.84151,0.852,0.86444,0.8706,0.89838,0.93254,0.95225,0.96628,0.97509,0.97919,0.98103,0.98165,0.98188,0.98069,0.97797,0.97714,0.97788,0.97701,0.9766,0.9759,0.97534,0.97597,0.97579,0.97597,0.97611,0.97719,0.97801,0.97833,0.97863,0.9787,0.97875,0.9791,0.97934,0.97933,0.97947,0.97958,0.97969,0.97992,0.98007,0.9802,0.98038,0.98037,0.98052,0.98051
-0.40433,-0.40433,-0.40433,0.99671,0.99772,0.99823,0.99869,0.99879,0.99857,0.99846,0.99833,0.9982,0.99833,0.99831,0.99831,0.99833,0.99824,0.99812,0.99805,0.99798,0.99733,0.99566,0.98472,0.98999,0.99274,0.99232,0.99117,0.99003,0.98841,0.98504,0.98288,0.97992,0.99501,0.99051,0.98868,0.99381,0.98964,0.99302,0.99702,0.99774,0.99881,0.9992,0.99993,1,0.99985,0.99952,0.99923,0.9992,0.99912,0.99879,0.99879,0.99865,0.9983,0.99855,0.99883,0.99916,0.99954,0.99954,0.99959,0.99959,0.99965,0.99955,0.99962,0.99978,0.99976,0.99976,0.99966,0.99962,0.99962,0.99962,0.99962,0.99959,0.99958,0.99956,0.99955,0.99956,0.99956,0.99955,0.99954
-0.40433,-0.40433,-0.40433,0.12467,0.12417,0.12417,0.12417,0.12412,0.12407,0.12404,0.12404,0.12404,0.12404,0.12404,0.124,0.124,0.12402,0.12411,0.12424,0.12433,0.12461,0.12477,0.12506,0.12549,0.12744,0.12711,0.13322,0.12964,0.12818,0.1315,0.13124,0.13178,0.13165,0.13143,0.13195,0.13239,0.13265,0.13276,0.13283,0.1328,0.13254,0.13239,0.13207,0.13166,0.13151,0.1314,0.13113,0.13023,0.12985,0.1286,0.12731,0.12624,0.12546,0.12497,0.12499,0.12512,0.12497,0.12483,0.12474,0.12473,0.1247,0.12461,0.12459,0.1245,0.12452,0.12452,0.12453,0.12452,0.12446,0.12447,0.12445,0.12436,0.12428,0.12425,0.12424,0.12419,0.12417,0.12417,0.12418
-0.40433,-0.40433,-0.40433,0.88994,0.88827,0.88819,0.88814,0.88813,0.88813,0.88816,0.88817,0.8882,0.88826,0.8883,0.88838,0.88852,0.88848,0.88848,0.88827,0.8873,0.88681,0.88557,0.88472,0.88439,0.88406,0.8835,0.88331,0.88299,0.88288,0.88254,0.8822,0.88191,0.88152,0.88108,0.88118,0.88136,0.88137,0.88142,0.88147,0.88219,0.88545,0.88498,0.88578,0.88581,0.88706,0.88706,0.88726,0.8874,0.88748,0.88791,0.88834,0.88866,0.8889,0.88938,0.88963,0.8899,0.89022,0.89087,0.89084,0.89151,0.89216,0.89268,0.89302,0.89326,0.89344,0.89347,0.89361,0.89366,0.89382,0.89386,0.89403,0.89406,0.89406,0.89421,0.89427,0.89427,0.89459,0.89446,0.89459
-0.40433,-0.40433,-0.40433,0.9966,0.99663,0.99662,0.9966,0.99659,0.99656,0.99655,0.99645,0.99648,0.99645,0.99638,0.99638,0.99628,0.99631,0.99625,0.99621,0.99626,0.99662,0.99688,0.99699,0.99732,0.99763,0.99795,0.99798,0.99812,0.99831,0.99833,0.99846,0.9985,0.99855,0.99855,0.99854,0.99854,0.99853,0.99853,0.99853,0.99846,0.99846,0.99841,0.99823,0.99812,0.99812,0.99808,0.99805,0.99798,0.99801,0.99795,0.99785,0.99787,0.99778,0.99772,0.99772,0.99772,0.99765,0.99765,0.99753,0.99743,0.99733,0.99736,0.99721,0.99723,0.99711,0.99701,0.99701,0.99695,0.99688,0.99688,0.99687,0.99681,0.99673,0.99662,0.99662,0.99662,0.9966,0.9966,0.99648
-0.40433,-0.40433,-0.40433,0.81026,0.81076,0.8114,0.81134,0.81144,0.81149,0.81152,0.81154,0.81154,0.81155,0.81154,0.81154,0.81155,0.81155,0.81155,0.81156,0.81161,0.8118,0.81204,0.81314,0.81359,0.81408,0.81411,0.8138,0.81343,0.81346,0.81329,0.81305,0.81279,0.81279,0.81297,0.81308,0.81314,0.81324,0.81319,0.81311,0.81287,0.81253,0.81201,0.81144,0.81107,0.81076,0.81026,0.80968,0.80901,0.80895,0.80908,0.80921,0.80933,0.80914,0.80895,0.80898,0.80895,0.80885,0.80884,0.80878,0.8088,0.80876,0.80874,0.80876,0.80876,0.80878,0.80881,0.80881,0.8088,0.80881,0.80884,0.80884,0.80884,0.80884,0.80885,0.80885,0.80884,0.80884,0.80884,0.80884
-0.40433,-0.40433,-0.40433,-0.9521,-0.95163,-0.95144,-0.95144,-0.95133,-0.95133,-0.95133,-0.95133,-0.95134,-0.95133,-0.95133,-0.95131,-0.95111,-0.95107,-0.95103,-0.95103,-0.95103,-0.95102,-0.95096,-0.95082,-0.95071,-0.95034,-0.95033,-0.9506,-0.95095,-0.9512,-0.95155,-0.95214,-0.95286,-0.95309,-0.95318,-0.95315,-0.95307,-0.95281,-0.95242,-0.95242,-0.95234,-0.95249,-0.95266,-0.95297,-0.95349,-0.95409,-0.9553,-0.95509,-0.95475,-0.95447,-0.95552,-0.95611,-0.95607,-0.9563,-0.9564,-0.9564,-0.95662,-0.95658,-0.95632,-0.95609,-0.95607,-0.95597,-0.95585,-0.95571,-0.95559,-0.95554,-0.9554,-0.95533,-0.95507,-0.95484,-0.95461,-0.95439,-0.95425,-0.95415,-0.95406,-0.95399,-0.95391,-0.95374,-0.9536,-0.95357
-0.40433,-0.40433,-0.40433,0.92834,0.92867,0.92835,0.92877,0.92874,0.92881,0.92884,0.92883,0.92881,0.92884,0.92891,0.92897,0.92897,0.92898,0.92898,0.92895,0.92894,0.92898,0.929,0.92872,0.92835,0.92662,0.92685,0.92539,0.92374,0.92213,0.92154,0.92016,0.91841,0.91867,0.91841,0.9182,0.91824,0.91855,0.91893,0.91918,0.92106,0.92105,0.92241,0.92238,0.92429,0.92391,0.92529,0.92546,0.92617,0.92665,0.92707,0.92735,0.92752,0.92799,0.92794,0.92786,0.92783,0.9277,0.92766,0.92752,0.92734,0.92731,0.92733,0.92734,0.92737,0.92727,0.92725,0.92728,0.92721,0.92713,0.92707,0.92704,0.92703,0.92702,0.92697,0.92696,0.92697,0.92695,0.92693,0.92692
-0.40433,-0.40433,-0.40433,0.99801,0.99781,0.9978,0.9978,0.99778,0.99777,0.99775,0.99775,0.99774,0.99774,0.99772,0.99772,0.99772,0.99771,0.99768,0.99765,0.99767,0.99768,0.99775,0.99788,0.99801,0.99824,0.99857,0.99861,0.99872,0.99876,0.99885,0.99895,0.99902,0.99907,0.99907,0.99907,0.99907,0.99907,0.99907,0.99907,0.99906,0.99902,0.99899,0.99896,0.99895,0.9989,0.99875,0.99878,0.99874,0.99868,0.99868,0.99858,0.99862,0.99851,0.99855,0.99854,0.99851,0.99844,0.99839,0.99836,0.99831,0.99827,0.99827,0.99824,0.99824,0.99822,0.9982,0.99819,0.99817,0.99816,0.99817,0.99816,0.99816,0.99815,0.99813,0.99813,0.99813,0.99812,0.9981,0.9981
-0.40433,-0.40433,-0.40433,0.80891,0.80922,0.8096,0.80957,0.80951,0.80946,0.80953,0.80957,0.8096,0.80964,0.80965,0.80967,0.8097,0.80975,0.80982,0.80995,0.81015,0.81071,0.81158,0.8127,0.81526,0.81561,0.81642,0.81756,0.81842,0.81925,0.81942,0.81944,0.82062,0.82044,0.82099,0.82117,0.82145,0.82217,0.82218,0.82213,0.82187,0.82092,0.81999,0.81963,0.81877,0.81793,0.81683,0.81586,0.81436,0.81472,0.81291,0.81319,0.81238,0.81211,0.81148,0.81154,0.81105,0.81064,0.81041,0.80947,0.80911,0.80947,0.80887,0.80892,0.80884,0.80877,0.80876,0.80877,0.80869,0.80867,0.80867,0.8086,0.80859,0.80852,0.80842,0.80842,0.80838,0.80836,0.80831,0.80831
