-0.023258,-0.022768,-0.022425,-0.022019,-0.021996,-0.021885,-0.021794,-0.021842,-0.021777,-0.021724,-0.021678,-0.02164,-0.021632,-0.021619,-0.0216,-0.021587,-0.021584,-0.021572,-0.021572,-0.021563,-0.021559,-0.021559,-0.021553,-0.021551,-0.021548,-0.071785,-0.046779,-0.042587,-0.038848,-0.057662,-0.050445,-0.028277,-0.019756,-0.013014
-0.031285,-0.096298,-0.11756,-0.13679,-0.11739,-0.096006,-0.086952,-0.083119,-0.080286,0.57307,0.70764,-0.38239,-0.40734,-0.27817,0.61656,0.74647,0.85483,0.90938,0.961,-0.63535,-0.62416,-0.50131,-0.4653,-0.39844,0.79231,0.79969,-0.49561,-0.5076,-0.33524,-0.2854,-0.21772,-0.175,-0.1456,-0.13674
0.94518,0.94516,0.94483,0.94287,0.94173,0.94102,0.93961,0.93857,0.93782,0.93672,0.93529,0.93548,0.93473,0.93421,0.93382,0.93343,0.93276,0.93284,0.93289,0.93252,0.93219,0.93238,0.93205,0.93669,0.93605,0.93747,0.93997,0.93819,0.93913,0.93942,0.94018,0.94253,0.941,0.94057
0.25421,0.25551,0.25784,0.26027,0.26291,0.26469,0.26891,0.27061,0.27341,0.27951,0.27977,0.28211,0.28525,0.28517,0.28595,0.28601,0.28802,0.28797,0.28781,0.28804,0.28808,0.2881,0.28798,0.27333,0.25758,0.25309,0.25145,0.25505,0.25795,0.25843,0.25985,0.26113,0.26231,0.262
0.041647,0.03963,0.03496,0.030902,0.02413,0.021821,0.020958,0.017772,0.015023,0.0099729,0.0095003,0.0061774,0.005825,0.0033281,0.00055835,-0.0010519,-0.002201,-0.0020692,-0.0020724,-0.0018894,-0.0015287,-0.00090549,0.00065768,0.00076538,0.0016615,0.0034264,0.0035446,0.0047355,0.005984,0.0084693,0.0096258,0.011813,0.014749,0.019968
0.0015255,-0.0014084,0.0012798,-0.00015475,-0.011977,-0.010492,-0.013644,-0.01679,-0.016925,-0.017588,-0.018203,-0.017849,-0.017894,-0.017813,-0.017567,-0.017573,-0.017602,-0.017636,-0.017471,-0.017403,-0.017353,-0.017293,-0.017183,0.0050712,0.022978,0.029813,0.026541,0.02765,0.027595,0.027079,0.025,0.024496,0.022859,0.023313
0.94288,0.94295,0.94303,0.94318,0.94352,0.94396,0.94406,0.94421,0.94422,0.94407,0.94358,0.9427,0.94184,0.94127,0.94138,0.94106,0.94107,0.94097,0.94093,0.94093,0.94091,0.9409,0.94093,0.94818,0.95635,0.95698,0.95794,0.95744,0.95687,0.95712,0.95613,0.95478,0.95395,0.95143
-0.3743,-0.37512,-0.37554,-0.37722,-0.38036,-0.38056,-0.3821,-0.38281,-0.38384,-0.38551,-0.38738,-0.39024,-0.39033,-0.39117,-0.39149,-0.3917,-0.39241,-0.39292,-0.39319,-0.39344,-0.39358,-0.39339,-0.39043,-0.385,-0.37863,-0.37707,-0.37581,-0.37203,-0.36808,-0.36595,-0.36436,-0.36278,-0.36149,-0.36217
-0.068548,-0.068989,-0.07042,-0.069894,-0.071818,-0.075524,-0.078651,-0.084819,-0.092615,-0.098054,-0.10081,-0.10178,-0.10646,-0.10655,-0.10808,-0.114,-0.11307,-0.11436,-0.11399,-0.11517,-0.115,-0.11625,-0.11615,-0.11369,-0.10963,-0.10402,-0.10511,-0.10293,-0.10089,-0.09884,-0.095553,-0.09367,-0.09434,-0.093465
-0.040098,-0.040941,-0.040817,-0.040208,-0.046846,-0.055444,-0.057608,-0.056889,-0.059433,-0.059462,-0.060036,-0.060123,-0.060361,-0.060497,-0.060591,-0.060647,-0.060673,-0.060701,-0.060794,-0.060883,-0.060901,-0.061001,-0.061048,-0.0418,-0.02637,-0.028185,-0.028233,-0.027888,-0.027023,-0.027276,-0.026861,-0.026832,-0.026811,-0.026753
